CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Revenue_Per_Month,Tenure_Group,Charge_Group,Cluster,Customer Segment
4471-KXAUH,Woody,Female,No,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,84.3,3588.4,Yes,1,100,2514,Attitude of service provider,83.45116279069768,2-4 Years,High,2,At Risk Customers
7638-QVMVY,Visalia,Female,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.0,522.95,Yes,1,92,3735,Attitude of support person,65.36875,0-1 Year,High,2,At Risk Customers
3244-DCJWY,Bakersfield,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,Yes,1,89,4133,Attitude of support person,35.125,0-1 Year,Medium,1,Loyal Customers
0875-CABNR,San Luis Obispo,Female,Yes,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.6,865.55,Yes,1,94,3320,Attitude of support person,78.68636363636364,0-1 Year,High,2,At Risk Customers
7812-FZHPE,Bradley,Female,No,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.1,409.9,Yes,1,86,4648,Attitude of service provider,22.772222222222226,1-2 Years,Low,1,Loyal Customers
4797-AXPXK,Lompoc,Female,No,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.0,60.0,Yes,1,93,4531,Attitude of service provider,30.0,0-1 Year,Medium,1,Loyal Customers
5229-PRWKT,Lompoc,Male,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,649.65,Yes,1,80,4193,Attitude of service provider,72.18333333333334,0-1 Year,High,1,Loyal Customers
6982-UQZLY,Los Alamos,Female,Yes,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.85,20.85,Yes,1,97,3817,Attitude of support person,10.425,0-1 Year,Low,1,Loyal Customers
5057-LCOUI,Nipomo,Female,No,No,No,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.75,2011.4,Yes,1,94,4119,Attitude of support person,50.285,2-4 Years,Medium,3,Low Value Customers
0193-ESZXP,Oceano,Female,Yes,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.5,6205.5,Yes,1,100,5067,Attitude of support person,105.17796610169492,4-6 Years,Very High,0,Champions
4369-HTUIF,Pismo Beach,Male,Yes,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.15,503.6,Yes,1,90,5831,Attitude of service provider,71.94285714285715,0-1 Year,High,1,Loyal Customers
0156-FVPTA,Solvang,Male,No,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.2,1152.7,Yes,1,87,5102,Attitude of service provider,50.11739130434783,1-2 Years,Medium,1,Loyal Customers
1984-FCOWB,Templeton,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.5,7674.55,Yes,1,100,4191,Attitude of service provider,108.09225352112676,4-6 Years,Very High,0,Champions
0654-HMSHN,Mojave,Male,No,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.4,2157.95,Yes,1,77,3796,Attitude of support person,98.08863636363635,1-2 Years,Very High,2,At Risk Customers
5287-QWLKY,Big Pine,Male,Yes,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,7548.1,Yes,1,66,5725,Attitude of support person,104.83472222222224,4-6 Years,Very High,0,Champions
5196-SGOAK,Caliente,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,75.7,Yes,1,93,4884,Attitude of support person,37.85,0-1 Year,High,1,Loyal Customers
1891-UAWWU,Johannesburg,Female,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.8,1951.0,Yes,1,87,2312,Attitude of service provider,92.9047619047619,1-2 Years,Very High,2,At Risk Customers
6108-OQZDQ,Keene,Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.95,384.5,Yes,1,72,2570,Attitude of service provider,76.9,0-1 Year,Very High,2,At Risk Customers
0363-QJVFX,Lake Hughes,Male,No,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,3432.9,Yes,1,69,2541,Attitude of service provider,104.02727272727272,2-4 Years,Very High,2,At Risk Customers
9840-DVNDC,Lancaster,Male,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.5,463.05,Yes,1,96,2181,Attitude of support person,66.15,0-1 Year,High,2,At Risk Customers
3096-JRDSO,Lone Pine,Female,Yes,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.3,2867.75,Yes,1,75,3444,Attitude of support person,102.41964285714286,2-4 Years,Very High,2,At Risk Customers
8042-JVNFH,Olancha,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.35,71.35,Yes,1,92,5730,Attitude of support person,35.675,0-1 Year,High,1,Loyal Customers
3374-LXDEV,Pearblossom,Female,No,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.4,1132.35,Yes,1,75,2226,Attitude of service provider,80.88214285714285,1-2 Years,High,2,At Risk Customers
5049-GLYVG,Badger,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,Yes,1,90,3618,Attitude of service provider,10.3,0-1 Year,Low,2,At Risk Customers
5883-GTGVD,Biola,Male,No,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,1931.75,Yes,1,76,3670,Attitude of service provider,96.5875,1-2 Years,Very High,2,At Risk Customers
4817-QRJSX,Clovis,Female,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.0,818.05,Yes,1,95,2946,Attitude of support person,74.36818181818181,0-1 Year,High,2,At Risk Customers
2398-YPMUR,Dinuba,Female,Yes,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,916.75,Yes,1,85,5101,Don't know,65.48214285714286,1-2 Years,Medium,1,Loyal Customers
9985-MWVIX,Hume,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15,Yes,1,97,5773,Attitude of support person,35.075,0-1 Year,Medium,1,Loyal Customers
1265-XTECC,Madera,Female,Yes,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),96.55,6581.9,Yes,1,86,5957,Attitude of service provider,95.38985507246376,4-6 Years,Very High,0,Champions
2237-ZFSMY,Riverdale,Female,No,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,95.55,3692.85,Yes,1,73,2767,Attitude of service provider,92.32125,2-4 Years,Very High,2,At Risk Customers
4871-JTKJF,Selma,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,1,82,4741,Attitude of service provider,34.825,0-1 Year,Medium,1,Loyal Customers
1415-YFWLT,Shaver Lake,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.3,89.3,Yes,1,85,3067,Attitude of support person,44.65,0-1 Year,High,2,At Risk Customers
6711-VTNRE,Tranquillity,Female,No,No,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.55,3078.1,Yes,1,92,2558,Attitude of support person,83.19189189189188,2-4 Years,High,2,At Risk Customers
3500-RMZLT,Fresno,Female,Yes,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.3,1426.75,Yes,1,72,2933,Attitude of support person,89.171875,1-2 Years,Very High,2,At Risk Customers
4548-SDBKE,Fresno,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.2,474.8,Yes,1,87,4109,Attitude of service provider,79.13333333333334,0-1 Year,High,1,Loyal Customers
8066-POXGX,Fresno,Female,No,No,No,13,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,446.1,Yes,1,79,3104,Attitude of service provider,31.86428571428572,1-2 Years,Low,2,At Risk Customers
4143-OOBWZ,Fresno,Male,No,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.3,416.3,Yes,1,100,3819,Attitude of service provider,69.38333333333334,0-1 Year,High,2,At Risk Customers
7854-EKTJL,Salinas,Female,No,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.6,35.85,Yes,1,66,2843,Attitude of support person,11.95,0-1 Year,Low,2,At Risk Customers
9102-IAYHT,Salinas,Female,No,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.45,1451.6,Yes,1,94,3670,Attitude of support person,80.64444444444445,1-2 Years,High,2,At Risk Customers
3422-LYEPQ,Carmel By The Sea,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,71.0,Yes,1,89,4207,Attitude of support person,35.5,0-1 Year,High,1,Loyal Customers
2642-DTVCO,Chualar,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,746.5,Yes,1,74,5095,Attitude of service provider,74.65,0-1 Year,High,1,Loyal Customers
4361-JEIVL,Greenfield,Male,No,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.4,44.4,Yes,1,82,4067,Attitude of service provider,22.2,0-1 Year,Medium,1,Loyal Customers
1363-TXLSL,San Lucas,Male,Yes,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,1,100,4962,Attitude of service provider,35.15,0-1 Year,Medium,1,Loyal Customers
9507-EXLTT,Seaside,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.35,79.35,Yes,1,77,3492,Attitude of support person,39.675,0-1 Year,High,2,At Risk Customers
9846-GKXAS,Burlingame,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.8,809.75,Yes,1,70,2578,Attitude of support person,80.975,0-1 Year,Very High,2,At Risk Customers
6017-PPLPX,Daly City,Male,No,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.45,1470.95,Yes,1,87,4773,Attitude of support person,70.04523809523809,1-2 Years,High,1,Loyal Customers
7136-RVDTZ,Portola Valley,Male,Yes,No,No,70,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,45.25,3264.45,Yes,1,97,5824,Attitude of service provider,45.97816901408451,4-6 Years,Medium,3,Low Value Customers
4581-SSPWD,Mountain View,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.8,246.3,Yes,1,93,5475,Attitude of service provider,61.575,0-1 Year,High,1,Loyal Customers
6927-WTFIV,Redwood City,Male,Yes,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.3,1389.2,Yes,1,98,3684,Attitude of service provider,66.15238095238095,1-2 Years,High,2,At Risk Customers
3398-ZOUAA,Redwood City,Male,Yes,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,1474.75,Yes,1,67,3853,Attitude of support person,67.0340909090909,1-2 Years,Medium,2,At Risk Customers
0378-NHQXU,South San Francisco,Female,No,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.25,1460.65,Yes,1,68,4041,Deceased,81.14722222222223,1-2 Years,High,2,At Risk Customers
4512-ZUIYL,Sunnyvale,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.0,153.05,Yes,1,81,2928,Moved,51.01666666666667,0-1 Year,Medium,2,At Risk Customers
7969-AULMZ,San Francisco,Female,No,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.35,2119.5,Yes,1,89,4321,Moved,96.3409090909091,1-2 Years,Very High,1,Loyal Customers
0568-ONFPC,San Francisco,Male,No,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.9,135.0,Yes,1,83,2102,Moved,22.5,0-1 Year,Low,2,At Risk Customers
0733-VUNUW,San Francisco,Male,No,No,No,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.65,1400.55,Yes,1,97,4126,Competitor had better devices,56.022,1-2 Years,Medium,1,Loyal Customers
4550-EVXNY,San Francisco,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,1,77,2418,Competitor offered higher download speeds,34.825,0-1 Year,Medium,2,At Risk Customers
2968-SSGAA,San Francisco,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,1060.2,Yes,1,77,4001,Competitor offered more data,96.3818181818182,0-1 Year,Very High,2,At Risk Customers
4844-JJWUY,San Francisco,Female,Yes,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,86.0,Yes,1,82,5359,Competitor made better offer,43.0,0-1 Year,High,1,Loyal Customers
6777-TGHTM,San Francisco,Female,No,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.95,5785.5,Yes,1,90,5550,Competitor had better devices,107.13888888888889,4-6 Years,Very High,0,Champions
3538-WZPHD,San Francisco,Male,No,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.6,79.45,Yes,1,76,2734,Competitor had better devices,19.8625,0-1 Year,Low,2,At Risk Customers
4785-QRJHC,San Francisco,Male,Yes,Yes,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),59.9,2816.65,Yes,1,80,4011,Competitor offered higher download speeds,59.92872340425532,2-4 Years,Medium,3,Low Value Customers
8610-WFCJF,Palo Alto,Female,No,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,4783.5,Yes,1,69,5732,Competitor offered higher download speeds,95.67,4-6 Years,Very High,0,Champions
4905-JEFDW,Palo Alto,Male,No,No,No,11,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,41.6,470.6,Yes,1,81,3119,Competitor offered higher download speeds,39.21666666666667,0-1 Year,Medium,2,At Risk Customers
7881-INRLC,San Mateo,Male,No,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.85,4740.0,Yes,1,70,4898,Competitor offered more data,103.04347826086956,2-4 Years,Very High,0,Champions
0117-LFRMW,Angwin,Male,No,Yes,Yes,37,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.2,1448.8,Yes,1,80,3627,Competitor offered more data,38.126315789473686,2-4 Years,Medium,2,At Risk Customers
6172-FECYY,Antioch,Male,No,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.5,4254.85,Yes,1,85,4639,Competitor offered more data,85.09700000000001,4-6 Years,High,0,Champions
1965-AKTSX,Byron,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,1101.85,Yes,1,88,5203,Competitor made better offer,73.45666666666666,1-2 Years,High,1,Loyal Customers
4786-UKSNZ,Clayton,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,Yes,1,99,5418,Competitor made better offer,10.1,0-1 Year,Low,1,Loyal Customers
7248-VZQLC,Concord,Female,Yes,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,Yes,1,72,4661,Price too high,82.69479166666666,2-4 Years,High,0,Champions
0011-IGKFF,Martinez,Male,Yes,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.0,1237.85,Yes,1,99,3714,Product dissatisfaction,88.41785714285713,1-2 Years,Very High,2,At Risk Customers
4192-GORJT,Fremont,Male,No,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,498.1,Yes,1,77,4580,Service dissatisfaction,83.01666666666667,0-1 Year,Very High,1,Loyal Customers
6496-SLWHQ,Moraga,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,294.45,Yes,1,87,5960,Lack of self-service on Website,73.6125,0-1 Year,Very High,1,Loyal Customers
9912-GVSEQ,Napa,Female,Yes,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.85,2381.55,Yes,1,86,2591,Network reliability,88.20555555555556,2-4 Years,Very High,2,At Risk Customers
5383-MMTWC,Oakley,Female,Yes,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.0,613.4,Yes,1,91,4819,Limited range of services,68.15555555555555,0-1 Year,High,1,Loyal Customers
7240-ETPTR,Pope Valley,Female,No,Yes,No,9,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.75,442.2,Yes,1,97,4359,Lack of affordable download/upload speed,44.22,0-1 Year,Medium,1,Loyal Customers
2202-CUYXZ,Dublin,Male,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,84.85,Yes,1,77,3086,Long distance charges,42.425,0-1 Year,High,2,At Risk Customers
5995-OIGLP,Port Costa,Male,No,No,No,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,56.65,654.85,Yes,1,90,3043,Extra data charges,50.37307692307692,0-1 Year,Medium,2,At Risk Customers
6261-RCVNS,Rodeo,Female,No,No,No,42,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.9,3160.55,Yes,1,71,2774,Price too high,73.50116279069768,2-4 Years,High,2,At Risk Customers
7951-QKZPL,Saint Helena,Female,No,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.5,740.3,Yes,1,77,5194,Product dissatisfaction,21.773529411764702,2-4 Years,Low,3,Low Value Customers
3640-PHQXK,Union City,Female,No,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.9,2806.9,Yes,1,85,2031,Service dissatisfaction,87.715625,2-4 Years,Very High,2,At Risk Customers
6877-LGWXO,Pleasanton,Male,Yes,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.55,1422.65,Yes,1,84,3521,Lack of self-service on Website,74.8763157894737,1-2 Years,High,2,At Risk Customers
8019-ENHXU,Oakland,Male,No,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.45,4138.05,Yes,1,96,4624,Network reliability,96.23372093023256,2-4 Years,Very High,0,Champions
5167-GBFRE,Oakland,Male,Yes,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.2,102.5,Yes,1,72,4694,Don't know,20.5,0-1 Year,Low,1,Loyal Customers
9033-EOXWV,Oakland,Female,No,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,74.05,872.65,Yes,1,94,4149,Don't know,67.12692307692308,0-1 Year,High,1,Loyal Customers
1324-NLTJE,Emeryville,Female,Yes,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.0,757.1,Yes,1,94,3167,Don't know,47.31875,1-2 Years,Medium,2,At Risk Customers
1522-VVDMG,Oakland,Male,No,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.75,608.8,Yes,1,90,3807,Poor expertise of online support,76.1,0-1 Year,High,2,At Risk Customers
9185-TQCVP,Albany,Male,No,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.15,1139.2,Yes,1,100,4550,Poor expertise of phone support,75.94666666666667,1-2 Years,High,1,Loyal Customers
5567-WSELE,Richmond,Male,Yes,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,Yes,1,87,3019,Competitor had better devices,69.8875,0-1 Year,Very High,2,At Risk Customers
8063-RJYNF,Richmond,Male,No,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1483.25,Yes,1,73,2827,Competitor offered higher download speeds,87.25,1-2 Years,Very High,2,At Risk Customers
0687-ZVTHB,Richmond,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),72.45,4653.85,Yes,1,68,4415,Competitor offered more data,70.51287878787879,4-6 Years,High,0,Champions
9661-ACXBS,San Rafael,Female,No,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,4400.75,Yes,1,89,2317,Competitor made better offer,102.34302325581396,2-4 Years,Very High,2,At Risk Customers
3727-RJMEO,Rohnert Park,Male,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.85,460.25,Yes,1,78,4458,Competitor had better devices,65.75,0-1 Year,High,1,Loyal Customers
6646-VRFOL,Larkspur,Male,Yes,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,5485.5,Yes,1,87,5860,Competitor had better devices,101.58333333333331,4-6 Years,Very High,0,Champions
5685-IIXLY,Novato,Female,No,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.6,404.2,Yes,1,93,4565,Competitor offered higher download speeds,67.36666666666666,0-1 Year,High,1,Loyal Customers
4250-ZBWLV,Olema,Male,No,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,108.45,7176.55,Yes,1,65,4454,Competitor offered higher download speeds,104.00797101449275,4-6 Years,Very High,0,Champions
