CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Revenue_Per_Month,Tenure_Group,Charge_Group,Cluster,Customer Segment,Predicted_Churn_Probability
9248-OJYKK,Los Angeles,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,76.45,Yes,1,95,3763,Competitor offered higher download speeds,38.225,0-1 Year,High,2,At Risk Customers,0.88509405
3398-FSHON,Los Angeles,Female,Yes,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.3,1094.5,Yes,1,94,4703,Competitor offered more data,84.1923076923077,0-1 Year,Very High,1,Loyal Customers,0.8546863
3319-DWOEP,Los Angeles,Male,Yes,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.75,573.75,Yes,1,89,5750,Competitor made better offer,81.96428571428571,0-1 Year,Very High,1,Loyal Customers,0.7692212
4415-IJZTP,Los Angeles,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,1,69,2016,Competitor had better devices,37.25,0-1 Year,High,2,At Risk Customers,0.8580053
1465-VINDH,Los Angeles,Female,No,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,Yes,1,78,3596,Competitor offered higher download speeds,97.1681818181818,0-1 Year,Very High,2,At Risk Customers,0.86367416
1925-TIBLE,Los Angeles,Female,No,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.5,582.5,Yes,1,74,3887,Competitor offered higher download speeds,72.8125,0-1 Year,High,2,At Risk Customers,0.8252507
1447-GIQMR,Los Angeles,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.15,69.15,Yes,1,87,4179,Competitor offered more data,34.575,0-1 Year,Medium,1,Loyal Customers,0.8578528
1389-CXMLU,Downey,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.05,289.1,Yes,1,99,2194,Competitor made better offer,72.275,0-1 Year,Very High,2,At Risk Customers,0.7196682
5561-NWEVX,Hermosa Beach,Female,Yes,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.2,172.85,Yes,1,67,4225,Price too high,57.61666666666667,0-1 Year,High,1,Loyal Customers,0.7226796
2737-WFVYW,Marina Del Rey,Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.25,85.5,Yes,1,74,4566,Product dissatisfaction,28.5,0-1 Year,Medium,1,Loyal Customers,0.7621763
2272-QAGFO,Inglewood,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,1096.25,Yes,1,71,5342,Service dissatisfaction,73.08333333333333,1-2 Years,High,1,Loyal Customers,0.74771416
9850-OWRHQ,Torrance,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.1,228.0,Yes,1,69,5657,Lack of self-service on Website,57.0,0-1 Year,High,1,Loyal Customers,0.7457628
2180-DXNEG,Harbor City,Female,No,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,1062.1,Yes,1,89,5239,Product dissatisfaction,81.69999999999999,0-1 Year,Very High,1,Loyal Customers,0.8104004
6230-BSUXY,Paramount,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,1,93,2650,Network reliability,42.5,0-1 Year,High,2,At Risk Customers,0.906944
7660-HDPJV,Long Beach,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,1,81,2637,Poor expertise of online support,34.6,0-1 Year,Medium,2,At Risk Customers,0.85764843
9274-CNFMO,Pacoima,Male,Yes,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.95,308.7,Yes,1,69,3716,Competitor offered more data,61.74,0-1 Year,High,2,At Risk Customers,0.7011182
8992-JQYUN,San Fernando,Male,No,Yes,No,1,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,50.35,Yes,1,65,4526,Competitor offered more data,25.175,0-1 Year,Medium,1,Loyal Customers,0.84475416
2446-PLQVO,Santa Clarita,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,1,78,4512,Don't know,35.15,0-1 Year,Medium,1,Loyal Customers,0.85610324
9451-LPGOO,Panorama City,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.8,620.35,Yes,1,66,3780,Network reliability,77.54375,0-1 Year,High,2,At Risk Customers,0.7534236
5868-YWPDW,Sherman Oaks,Male,Yes,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.2,519.15,Yes,1,72,5834,Limited range of services,74.16428571428571,0-1 Year,High,1,Loyal Customers,0.75976884
4078-SAYYN,Burbank,Female,No,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,1129.75,Yes,1,65,2229,Long distance charges,94.14583333333331,0-1 Year,Very High,2,At Risk Customers,0.7892267
9940-HPQPG,North Hollywood,Female,No,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.75,865.8,Yes,1,91,4176,Extra data charges,86.58,0-1 Year,Very High,1,Loyal Customers,0.7451856
6618-RYATB,North Hollywood,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.55,79.55,Yes,1,93,5571,Price too high,39.775,0-1 Year,High,1,Loyal Customers,0.8942445
1273-MTETI,Rancho Cucamonga,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.85,372.45,Yes,1,74,2754,Don't know,74.49,0-1 Year,High,2,At Risk Customers,0.79418814
0295-PPHDO,La Puente,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,Yes,1,71,5962,Attitude of support person,47.725,0-1 Year,Very High,1,Loyal Customers,0.94712925
1195-OIYEJ,La Puente,Male,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,1135.7,Yes,1,78,5347,Attitude of support person,81.12142857142858,1-2 Years,Very High,1,Loyal Customers,0.8285449
4501-EQDRN,Montclair,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.7,69.7,Yes,1,98,4620,Attitude of service provider,34.85,0-1 Year,Medium,1,Loyal Customers,0.73283416
2990-HWIML,Ontario,Female,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,573.3,Yes,1,82,2898,Attitude of service provider,81.89999999999999,0-1 Year,High,2,At Risk Customers,0.7409688
7384-GHBPI,San Dimas,Male,No,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.15,99.75,Yes,1,83,2987,Attitude of support person,24.9375,0-1 Year,Low,2,At Risk Customers,0.70525235
7234-FECYN,San Gabriel,Female,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.35,780.5,Yes,1,68,5546,Attitude of support person,86.72222222222223,0-1 Year,Very High,1,Loyal Customers,0.73453856
1400-MMYXY,Alhambra,Male,Yes,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,334.65,Yes,1,71,2715,Attitude of service provider,83.6625,0-1 Year,Very High,2,At Risk Customers,0.8678329
7142-HVGBG,Mount Laguna,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.0,4414.3,Yes,1,99,2505,Attitude of service provider,100.325,2-4 Years,Very High,2,At Risk Customers,0.72072995
6457-GIRWB,Carlsbad,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,1,88,2843,Attitude of service provider,34.675,0-1 Year,Medium,2,At Risk Customers,0.85764843
5570-PTWEH,Encinitas,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.15,216.75,Yes,1,78,2270,Attitude of support person,54.1875,0-1 Year,High,2,At Risk Customers,0.7244862
6502-MJQAE,Escondido,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,1,87,2072,Attitude of support person,34.8,0-1 Year,Medium,2,At Risk Customers,0.843699
1564-NTYXF,San Marcos,Female,Yes,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.0,1127.2,Yes,1,99,3363,Attitude of support person,80.51428571428572,1-2 Years,High,2,At Risk Customers,0.7396168
8083-YTZES,San Diego,Male,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,265.35,Yes,1,73,3622,Attitude of support person,53.07000000000001,0-1 Year,High,2,At Risk Customers,0.823463
3585-ISXZP,Indio,Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.65,778.1,Yes,1,95,5335,Attitude of support person,86.45555555555556,0-1 Year,Very High,1,Loyal Customers,0.7041078
0723-DRCLG,Holtville,Female,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.45,74.45,Yes,1,94,2394,Competitor made better offer,37.225,0-1 Year,High,2,At Risk Customers,0.8802439
6894-LFHLY,Vidal,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.75,75.75,Yes,1,97,5571,Competitor offered higher download speeds,37.875,0-1 Year,High,1,Loyal Customers,0.895124
8361-LTMKD,Apple Valley,Male,Yes,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,306.6,Yes,1,77,5839,Competitor offered more data,61.32000000000001,0-1 Year,High,1,Loyal Customers,0.73449713
4929-XIHVW,Los Angeles,Male,Yes,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.5,181.65,No,0,69,4449,,60.55,0-1 Year,Very High,1,Loyal Customers,0.7635059
4445-ZJNMU,Manhattan Beach,Male,No,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,918.75,No,0,69,3540,,91.875,0-1 Year,Very High,2,At Risk Customers,0.8170676
4847-TAJYI,Chula Vista,Female,Yes,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,567.8,No,0,75,2578,,81.11428571428571,0-1 Year,High,2,At Risk Customers,0.7427151
0021-IKXGC,San Marcos,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.1,72.1,No,0,50,4432,,36.05,0-1 Year,High,1,Loyal Customers,0.8516511
4115-NZRKS,San Diego,Female,Yes,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.15,574.35,No,0,25,2415,,71.79375,0-1 Year,High,2,At Risk Customers,0.794956
1452-VOQCH,Hinkley,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,75.1,No,0,28,4120,,37.55,0-1 Year,High,1,Loyal Customers,0.87503713
9094-AZPHK,San Bernardino,Female,No,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,1415.0,No,0,65,2565,,88.4375,1-2 Years,Very High,2,At Risk Customers,0.71099645
8040-MNRTF,Taft,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,No,0,64,3029,,35.55,0-1 Year,High,2,At Risk Customers,0.711372
6630-UJZMY,Palo Alto,Female,Yes,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.25,308.05,No,0,37,5251,,61.61,0-1 Year,High,1,Loyal Customers,0.8395928
7439-DKZTW,Paicines,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,No,0,21,3154,,40.275,0-1 Year,High,2,At Risk Customers,0.8709878
7363-QTBIW,Scotts Valley,Female,No,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.75,769.1,No,0,62,4654,,76.91,0-1 Year,High,1,Loyal Customers,0.71932024
9957-YODKZ,Canby,Male,Yes,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.8,457.1,No,0,68,5611,,65.3,0-1 Year,High,1,Loyal Customers,0.81960386
3292-PBZEJ,Greenview,Male,Yes,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.4,1183.05,No,0,28,3175,,98.5875,0-1 Year,Very High,2,At Risk Customers,0.76241773
7321-VGNKU,Paskenta,Female,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,120.25,No,0,39,4917,,40.083333333333336,0-1 Year,Medium,1,Loyal Customers,0.75908893
7398-SKNQZ,Downey,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.9,273.2,No,0,58,2330,,68.3,0-1 Year,Very High,2,At Risk Customers,0.7661978
3030-YDNRM,Pasadena,Male,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,572.45,No,0,40,5514,,63.60555555555556,0-1 Year,High,1,Loyal Customers,0.7160066
8356-WUAOJ,Glendale,Female,No,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,45.0,No,0,63,5669,,22.5,0-1 Year,Medium,1,Loyal Customers,0.70826936
3318-NMQXL,El Monte,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.0,266.8,No,0,42,4345,,66.7,0-1 Year,Very High,1,Loyal Customers,0.7562872
1960-UYCNN,Julian,Male,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.25,1021.55,No,0,23,4810,,92.8681818181818,0-1 Year,Very High,1,Loyal Customers,0.7345296
8775-ERLNB,Indio,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.3,74.3,No,0,47,2968,,37.15,0-1 Year,High,2,At Risk Customers,0.83994037
8309-IEYJD,Indian Wells,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,No,0,25,2576,,35.3,0-1 Year,High,2,At Risk Customers,0.76068276
8087-LGYHQ,Crestline,Male,No,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05,811.65,No,0,42,3475,,81.16499999999999,0-1 Year,Very High,2,At Risk Customers,0.70102066
1393-IMKZG,Fullerton,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,95.85,No,0,23,3270,,47.925,0-1 Year,Very High,2,At Risk Customers,0.7007845
2754-SDJRD,Somis,Female,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.15,908.55,No,0,42,5157,,100.95,0-1 Year,Very High,1,Loyal Customers,0.7884714
4813-HQMGZ,Ducor,Female,No,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.25,743.75,No,0,76,4969,,82.63888888888889,0-1 Year,Very High,1,Loyal Customers,0.7747621
9822-OAOVB,Santa Maria,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.45,55.45,No,0,45,5286,,27.725,0-1 Year,Medium,1,Loyal Customers,0.71936303
9603-OAIHC,Palmdale,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,No,0,51,2469,,35.025,0-1 Year,Medium,2,At Risk Customers,0.8297616
1197-BVMVG,Friant,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.45,294.45,No,0,50,4093,,58.89,0-1 Year,High,1,Loyal Customers,0.7383749
7994-UYIVZ,Miramonte,Male,No,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,659.45,No,0,72,2512,,73.27222222222223,0-1 Year,High,2,At Risk Customers,0.74421895
8622-ZLFKO,Fresno,Female,No,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.75,512.25,No,0,54,4297,,73.17857142857143,0-1 Year,Very High,1,Loyal Customers,0.84640235
4927-WWOOZ,Pacific Grove,Male,No,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.45,171.45,No,0,32,4889,,57.15,0-1 Year,Very High,1,Loyal Customers,0.865948
0722-SVSFK,Half Moon Bay,Female,No,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,715.0,No,0,56,5041,,89.375,0-1 Year,Very High,1,Loyal Customers,0.745501
2262-SLNVK,Birds Landing,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,70.1,No,0,74,2475,,35.05,0-1 Year,Medium,2,At Risk Customers,0.7616654
5542-TBBWB,Lakeport,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,No,0,26,3358,,34.95,0-1 Year,Medium,2,At Risk Customers,0.8526747
2674-MIAHT,Blocksburg,Female,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.3,324.2,No,0,70,3132,,64.84,0-1 Year,High,2,At Risk Customers,0.7075891
5150-ITWWB,Hamilton City,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.85,335.75,No,0,40,4496,,83.9375,0-1 Year,Very High,1,Loyal Customers,0.829033
5501-TVMGM,Canby,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.25,55.25,No,0,49,3255,,27.625,0-1 Year,Medium,2,At Risk Customers,0.71014136
7365-BVCJH,Trinity Center,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.4,24.4,No,0,66,3145,,12.2,0-1 Year,Low,2,At Risk Customers,0.71300054
4132-KALRO,Davis Creek,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,399.25,No,0,21,5354,,79.85,0-1 Year,Very High,1,Loyal Customers,0.76855683
5043-TRZWM,Los Angeles,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,No,0,34,3503,,37.775,0-1 Year,High,2,At Risk Customers,0.7707481
1640-PLFMP,Los Angeles,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,No,0,58,4063,,35.125,0-1 Year,Medium,1,Loyal Customers,0.84295124
0840-DFEZH,Los Angeles,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,564.65,No,0,37,4989,,70.58125,0-1 Year,High,1,Loyal Customers,0.7139589
2545-EBUPK,Los Angeles,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,No,0,72,5039,,62.01666666666667,0-1 Year,High,1,Loyal Customers,0.852059
9617-INGJY,Manhattan Beach,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,No,0,61,3530,,35.3,0-1 Year,High,2,At Risk Customers,0.77276856
9919-KNPOO,La Mirada,Female,No,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,1948.35,No,0,55,2058,,88.56136363636364,1-2 Years,Very High,2,At Risk Customers,0.72440714
3199-XGZCY,Granada Hills,Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,No,0,74,2332,,64.07777777777778,0-1 Year,High,2,At Risk Customers,0.7013889
2254-DLXRI,Burbank,Female,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.15,79.15,No,0,57,2742,,39.575,0-1 Year,High,2,At Risk Customers,0.764034
3878-AVSOQ,La Jolla,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.25,71.25,No,0,49,5033,,35.625,0-1 Year,High,1,Loyal Customers,0.84630054
4633-MKHYU,San Diego,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.4,788.6,No,0,32,2952,,78.86,0-1 Year,High,2,At Risk Customers,0.73241967
3489-HHPFY,Amboy,Female,No,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,134.05,No,0,78,2115,,44.68333333333334,0-1 Year,High,2,At Risk Customers,0.8374309
0365-BZUWY,San Juan Capistrano,Male,No,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.55,1742.5,No,0,75,3803,,96.80555555555556,1-2 Years,Very High,2,At Risk Customers,0.7360933
8161-QYMTT,Santa Maria,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.1,701.3,No,0,22,5259,,87.6625,0-1 Year,Very High,1,Loyal Customers,0.8318862
0187-QSXOE,Fresno,Male,Yes,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.0,605.45,No,0,36,5711,,75.68125,0-1 Year,High,1,Loyal Customers,0.788042
7858-GTZSP,San Lucas,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,1066.9,No,0,71,2061,,82.06923076923077,0-1 Year,High,2,At Risk Customers,0.71188515
4395-PZMSN,San Gregorio,Male,Yes,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.55,408.5,No,0,48,2850,,68.08333333333333,0-1 Year,High,2,At Risk Customers,0.70756906
8107-KNCIM,San Francisco,Male,Yes,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,1013.35,No,0,66,3771,,67.55666666666667,1-2 Years,High,2,At Risk Customers,0.7100226
7465-ZZRVX,Ceres,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70.35,No,0,32,2722,,35.175,0-1 Year,Medium,2,At Risk Customers,0.8390967
6350-XFYGW,Ferndale,Male,Yes,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,422.4,No,0,44,2757,,84.47999999999999,0-1 Year,Very High,2,At Risk Customers,0.73904306
5032-MIYKT,Weott,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.7,70.7,No,0,28,4056,,35.35,0-1 Year,High,1,Loyal Customers,0.77276856
5956-YHHRX,Pilot Hill,Male,Yes,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,2271.85,No,0,22,4934,,103.26590909090908,1-2 Years,Very High,1,Loyal Customers,0.7092291
4298-OYIFC,Loyalton,Male,No,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.45,1539.8,No,0,53,5640,,96.2375,1-2 Years,Very High,1,Loyal Customers,0.721205
7577-SWIFR,Glendale,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.25,89.25,No,0,28,5579,,44.625,0-1 Year,High,1,Loyal Customers,0.88091874
9840-EFJQB,Sylmar,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.35,74.35,No,0,80,4237,,37.175,0-1 Year,High,1,Loyal Customers,0.7641299
4060-LDNLU,Diamond Bar,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.2,639.7,No,0,38,4329,,79.9625,0-1 Year,Very High,1,Loyal Customers,0.7045838
3338-CVVEH,Chula Vista,Male,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.55,1173.55,No,0,25,5674,,90.27307692307691,0-1 Year,Very High,1,Loyal Customers,0.78612995
4912-PIGUY,Perris,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.6,84.6,No,0,46,2196,,42.3,0-1 Year,High,2,At Risk Customers,0.8922369
9334-GWGOW,Mc Kittrick,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,485.25,No,0,44,2259,,60.65625,0-1 Year,High,2,At Risk Customers,0.76024234
